meta_dataVersion,meta_matchId,meta_participants,endOfGameResult,gameCreation,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,mapId,platformId,queueId,tournamentCode,gameCreation_dt_utc
2,EUW1_7489190948,"['kPAXQdVi-G8cDuHZ2jondrE4hXSxLyfRcnFiUT6Rtvydc8euEVqn7BzDEwoUUW-nXJhwCuV5nGiIeA', '9VUADHLzoeDMdSXhu5Ohupm8m7QWzHiyI2PY-aG6QL46LgcOwIGVoUar09MUGFm86oDbBz1wXcb4Jg', 'hdnufdsKq1f2-LH2xsi7JbLYncAUnPHT2lH1ANsvBERhsUiQ7jYXcSmNhHNsmz_x3a5o6pVMkFstoA', '3Jzg3fQL_lUoXpAGqjQqvwvqbPv_aUOAg0rlWnt1aykRz-rKbo9IReX4BTc4kr9K9R1_qK6TGcGSOw', 'dCMFnuiCuZkqfCqqzv_j9hb9zZhrCSYPJHolUgzTt28D9FwE30G_QzIqzikU2ggm36h2ORSMJgYIDA', 'cl3m9Rl4nHTjHKjP225uAgEwcIOCTPzgApYvPj6fluWGwN57n0__AUqcmdL12HMhVEO_LCl4ZOtApw', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 's_p-cnogY4XVtBgsA5KCGzI0dyyDTNXVVY_ccXHVKRQ37-wXPfAdIvcjF1be76ojFWSwRsGoSn0Xtw', 'Ae5Spmh_4-uh_BuTCgowxkYAxYij-CuHpogrPq-dnC9Vyl_cpJYMKHrZwnKbOQ433fHrAJZcPDkWMA', 'uiO3nFXCIBmrdndF9bD9BwAZ7AJKFfjCeZocxDukBPHhtDi1l7ZRf5gCzEbepa-nbBH3OqmvQsnrKw']",GameComplete,1754756238701,1599,1754757867590,7489190948,CLASSIC,teambuilder-match-7489190948,1754756267830,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-09 16:17:18.701000+00:00
2,EUW1_7489152259,"['VSHI36f4xlw8kxwHqqTcAk5EgV2L5w-QdWGzDll-8w-xVufayJvNDPTADkKznzuxIn59Zb7L9ud3ow', 'RSWJH79MukL3fFgmCj2jES0B_fSVzik4Wcc9mt4r9KvUv1yemAVkdqbHiQKv0NXl_vut5vSe2-vPBg', 'eIgqSTcxe5GsxvY0_oW3m2yobQVKIR_Hdn37O7tTLtjo2nFrJEyd4ojP7mV8_rF-SfDKWXYMnKQ5Iw', 'BBHo-vmrrnvds3yK_P3T-zDSxqgGOm5gF-wbtz1zRmk-iOcwE_Fx2M7G6a4KLLmZQhddhABNLEWrOg', '9VUADHLzoeDMdSXhu5Ohupm8m7QWzHiyI2PY-aG6QL46LgcOwIGVoUar09MUGFm86oDbBz1wXcb4Jg', 'nk_tl8M95xxcR3DDqSiWOFgBiVP4ww1VlEYNAwP1Q6M8jrMb5jeO4CX_Th7rqHDkY0s4FlcooDL5sA', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'WT3m31nUMB0Htl9Y5Bm5Q6C9AZJYvzQ4QpgRQdeycrM20p_w5F4gbY_a0UJgfaXY3jBTMOzW22Bc8g', 'ta86w_McHyKYfXLg5gGXk9v6ooIz0ojjXmd1bre7k_9y996XFCn7piWu94E7X1oB4XHQtHC-Ky0nSg', '2WmGonGekqJaQ4vvaxuSnZLeNUu6JqOZSGzzDq4ZGZhp_igFc8CJ6WMMKjVgFOteooDwDnYsqvU9Uw']",GameComplete,1754754203124,1674,1754755897774,7489152259,CLASSIC,teambuilder-match-7489152259,1754754223466,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-09 15:43:23.124000+00:00
2,EUW1_7489077916,"['V3xqhBm0deJSdlsa89sOaAz9w0eqjQES5PDxCg2ELlccIlpA-3Mj4o7jvNlKl7DG5rCWrYeue8eXCw', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'xlyn1XhqJ1RKi2rivx3KVEfMMRJ43kgSM89y6hl7aSCImOF4Zs4zM41fMqMIGUTBtObQUmqs6fuNcA', 'nQS1l_nbP7Qk0pQsDeUgwZyaIvL0b280t3fFB9-F9diVDDKTPKgVo8CsoxhcHJbFKI2RbCu37LJGjQ', 'mtv5cU_SiZ0nhRy-NW_7NIyY7X4seM_vqd0MEj80dq7Fh0h2x5-7YDWU3lL-AYOyBM6Odq8Sj3CbDA', 'RFKtlBPqLUzh20TJBk1vHd_ldKrJdBhsJ7RL8NsCQ4v7yRk28eUZ-AzClWGFWiVdV030ampJEt0hlA', 'YibD2S86ew5xtumpE2psHDXE3sewczu9QSH5GHLJ5yBBK49eDrdNbETwCVI0Uhlp4DT6YuYFbYCaDQ', 'lm8UeRFLXetsQS4IjvLrORPUeptp5m5GJmiqTBJ-TOha_tjoAfX-3XsmMx6H2AROrkN-jPVs55Uffw', 'gdE0Qg8cCmJIiCf7UM9cEWT_LIxGnkycsfdgu3NKb-6Juzd2uNLKwNpYlmL7EpsiQRwhpqPnRcD5mw', 'YbRZhVRy3_kbfc5d22Kw51Wf8slPeIcJTDV7pGEqMXZvD_tX2b_8lMK6txh5S82EEl6WVWmN2Zv2dg']",GameComplete,1754749969528,1905,1754751947722,7489077916,CLASSIC,teambuilder-match-7489077916,1754750042112,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-09 14:32:49.528000+00:00
2,EUW1_7489033970,"['VsBrqIYBy5nPTil__YxC1BdMIfRNSWVIknQuEP7qFZoN4g-B4CF8ayEDBcoZW9U4PVjzfZ0yLE1wvw', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'bT1m8o37EubcMqGVxMpzXMXUokk0H5_R1-U9prUbM-c2OUSyrO947Ygi43PPCoNS0FPoUWuwxMqNDQ', 'EvBhzbuZn4kiMeGzfytS1e5EoEt7fGFX3sRUZoRyVo4WsprHppfZzHCm8C1affk4fMkeX02Cbl3o-A', 'J0rQLnfE01pfOQWZyeAxmd0VS8InzNLgiiUAMXf2pDqG6ISB00du8HT_P2TjtSB4VUnLxPhbgpcCSQ', 'DIZnKlWcKPvvWi863p33MGJRklF1VlNjcgpDZzqA3S-_7rtB_zp97iP4b6xDQHRSdvbcl-Wlpsapgw', 'nUInFjcEhrZQcfNr7Che1T7SBwDwwwxui57uKKZrWXjWUbr1IKorRn2_BRPZ8jPMp_yfJd1Lqazwiw', 'yBICamUFtwIEgSTnLnhJZQQQhuIXL88KcrIHCOvN8pi7sfPgUYJntBkTJmRxd0ropiJAnKqbkSweGA', 'ta86w_McHyKYfXLg5gGXk9v6ooIz0ojjXmd1bre7k_9y996XFCn7piWu94E7X1oB4XHQtHC-Ky0nSg', '2WmGonGekqJaQ4vvaxuSnZLeNUu6JqOZSGzzDq4ZGZhp_igFc8CJ6WMMKjVgFOteooDwDnYsqvU9Uw']",GameComplete,1754747502800,1815,1754749339805,7489033970,CLASSIC,teambuilder-match-7489033970,1754747524290,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-09 13:51:42.800000+00:00
2,EUW1_7488904546,"['yK3FKNn9uPgFuy6tdgwn1n9uJn9luxbwh_VsyDYkuWZ258ktw0bhDJrdJGr27V0n19zxxtBeWDoSRQ', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'a9nG7sb0lkLBzy-RmLV5-8kCRvY3vCpKgnJdHfH7xDYo9TBltJ0s2e9iq2Q7nX4wzyFvYVSXlEEpQA', 'bTQyMPFgkxZ5xpwTODs7kYX-rUMjQn90qjHxP-G1BAbZB9l63hTnnLUOR2tS-YBvg0rckLjoA3B2Rw', 'uISgtkKrHJPIKp-SHhQ6VbNlirz62aN1rRvTwGh9IBJ0FFD6wv8EFatWWIgC6_YsBA-3T8ZmMX3siQ', '6jAite8TPaZdG6z-iwCPIu10fNaMdsLYffVIUtC07HJI6CAKuPArNBwC9edF2-P0HBX4dKrup-njtg', 'SuOXKKK-Jb7I67pbJJBqmo-X-H6F5GS94Q2BWFGReIZCIR39jAqumgyaOciwNYTUK1nUTnfX_f2OoQ', 'entaIGv1JGPpZ9cNL27ZpqFwYjhFI6xxOT9xIPqiqkElIGw23V8-WlmKCpPpN-jCe9oETYiyzeLejQ', 'sfirywCQWvcEqjUmVa2KhWHVap-NLh8jptx-Wdoh9bVRC1CGRfrr-tzh79akMmy6CKnoGdTU1A0m4g', 'jMAjcilLbztSNFvcz8iNyaextM3SzUaZTWqfBsSs_AL_V3injel7MG-rtuZU5RmICMG28kXR5j1Tdg']",GameComplete,1754739110020,1412,1754740560775,7488904546,CLASSIC,teambuilder-match-7488904546,1754739148541,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-09 11:31:50.020000+00:00
2,EUW1_7488866483,"['7aNQ4IQgOcSgFVJZZO3cftnc5VRHF5kbn6iIsYlXMG0JmyWA8rKMY79L-BTZJ6cOrhy200inSKnt4w', 'yujfkDAAtP0ilzTF34zRLhZTjvAuYaSWhrsIpkO-1HEmRGAFDLzOv2tATuRLIQBNH8MQ3pOtvgeyTg', '8LyBiZze9leoiatCg9xIZeMJm9-wya9AmyzhFvRfuoJWzuiBNcAFeXosTLxAat9sNI6I8_N9K_uyzg', 'om63OMQeSFsnOxDxDzNN1qc1OgDLLZYvqCrPDPzpN8xQtqrFh6VqHm4XqQ6JY_Afksrx6vYYPqE6Tw', 'n9zsFyWFH4GO_lfc5b74_p7rPIxev4Fv6mFqtIS6ee1ZCx-lU3RJgL6qjXwjW5RyZ2DXiuNHCck4Zg', 'fY5acOasBBPXeKJ0Ow9OAu71zSgqcQxVJA_oFLN4o3r-ycB-M4ScihswkhcpHdbqJ572ZDaR__GdXg', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', '8A3cNAn8eVzP17Uwi9iSHEGD_xllW_U-gbn73SgdRoRLR-p1k-PwcwsosPQ-i19X4a3DM6iPGa92MA', '3-JhlhwWPSu3hKyokr3wcwIxCUXzdmFCnmcOCMi6anucIBiVGuFiypCjzBluxyMsvkmBDXsACJubcw', 'ERHz1ep9uuRwxEzUBZfHiVxN6pYw7GWGbj_ZM--4stJ-xEn7nBqtRkANevughU0wdB4X9ghvkWJiew']",GameComplete,1754736334691,1682,1754738036606,7488866483,CLASSIC,teambuilder-match-7488866483,1754736354249,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-09 10:45:34.691000+00:00
2,EUW1_7487942280,"['VOwSdgLybvxJlSBG5ES4ji75VEMcVYzD1vIK7jzHFwiac1eFhEsJjpsh6YTeY9i4o4ZzJz5vzzlr_Q', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'S9fPsrus9n_i7XxWxgoefA7L5jClmdYOu4ycHzVnokF7nej-7q3f6nZdHKtEzlg-332j1u_v8Wif5Q', 'VpDhHcTcmWvdRuCnkTaynSUJ_PrPTCxwG0slziPhFKhEqJVtc3YnBt1jUMpuTPvHVpWxyUFE9dLtwQ', '1NQvNFMoNyeDNBDv1O2VLLEBqsWAe1UNAgSqPoSKwW-uM6iyasg6F8Olm9rZ9w1i7N-wxTFADCZgJw', 'JBPqCRKphpvczRbEhRPPbb6aY3XjTcTFGl8qhPs4zG-w0bRSiJ54rWJmltbylByfeXEFUHxNezWnMQ', 'pUc5W5hYoJvyWRv3U-EhxDnTKkXa7L8X0gVV1JfnruYoNNkxANfW-u3-_p0f6sNnT7-RzlxZp3IyFA', '5W_WqogBjua4h2l8BGzg84jx85uZ2Fh4AWMQee6qZiMUVB5NQjxQwysCquxRuCieh-VpC3u2RBc15A', 'wUl4cOkQGtjPSbtYQNdY_xabjQ5m0XLrarvTvVd8o9KH2vVz3VJQzGi8Pn_lpqV5taI3DoREeotx4Q', '0TgYu72xULjNPlZDLDbfnQleT8d3L-VmctpnRkJ0rcZgv5QbGZyVwcQHwpSPCg7t_b2UVQm5yAynHg']",GameComplete,1754662668920,1973,1754664684908,7487942280,CLASSIC,teambuilder-match-7487942280,1754662711254,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-08 14:17:48.920000+00:00
2,EUW1_7487896167,"['PEQHiyqFGrE4AIr7GNwdawCedyG289o49nEwr4ZXqA3hlU5kRadwehfk40Vg41tT_qnQ3kFPihtvOQ', 'SqVodnGUB7ACibONdNAnt7e84OlPCGvrWiLXReeRrYdkLikgim9Trhp5goJGLwAZHjUL6IzTN0z8zA', 'iNu-KdOSrfBqyQqXF18e02N87NNaSEBkNae-GGB_to39_z7SD8QfCh8pwBSwj9lmDh2njVoMtf2T5A', 'S8V2a0Hh4v2KmPntbpGXwnG0OJk6I9PUDtR8CXS0n8jBgqQUGJ7Q80s4U0ntCBRkBD8TRoeP_wld4Q', 'LOSZ5q57-QD31Izp0NJ7W8vckyRG5pIM45kL5euic2ds-BDZ3NnKVkSNPPan9x7fMbjnyYM6LvOPwQ', 'BK-6vfOpiJCF48MH3t_GR4o6Aq9ODqGjNDajdabRuL66fjMfLlFn8H2igWpZwJDKuoTucMtJLBND2Q', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'qS_nZyNOYiqV4aJYWvp82jsE0WDy-JcZ69k69KFknl-ExyrRk2xgRtUmnsGg6fcBIHGaxyP6WOX5vw', 'Be5eDgMyK1pwzXL-yH6b0-GJAuv3MMqlFLxyTKATgko2djziavqtOQ-7PSDZUuTKWgsueQyyy0-PHw', 'k3BUA7AOnACJ7M8xwyLi7f-2IqTQRBJLpDCriA-wrmXaYU77gnQec7mzbUOy0ZDDKolUcUMsnwWjUw']",GameComplete,1754659821684,2362,1754662224269,7487896167,CLASSIC,teambuilder-match-7487896167,1754659861704,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-08 13:30:21.684000+00:00
2,EUW1_7487724474,"['fhygn0xe9Cf2pDJE3MKvQbsrvH7q_Bl2l-fvPBSOU6wmeYQB9MMGmBz6MBcaUs_RHn-53Bj-mE3yXQ', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'u7VGoDNGX7R4Geyj2CRZDXLt4C6VNJdty3pfXdleaI18uTEG1zvEszwRqhROth6oHddNROEeGazHhw', '_BjzfbpBDne7YQsvfx9K8TW2A9hQJht0s3vuVaMeK_n4NikmgPQId45MWjqxHah7a8FxRnIfOxEtLA', 'X0nItFH1HScjHTp-GXSol8G4ArLU8NqrBnOt8jbu_0cTfNiYinpK3CPdaWEH-7V-xeol_IC3S1pUrA', '9KmTSMpzpkncU_aaXceNs24xGt43j9l8WX598nDme8ZRhwWgRNhoA2anc5OvnIUnxp1dm8JqruIUQw', 'Zs6_CstyoA4RKDfBLdGFT3uMHEdsNtaBsGhAqNVG2jgRYBsykS5EFxBuKe0_G8DyGTY7mR_BizTUUQ', 'Ff5_mm7H7f-xGEennOGRK2T-3eN1wyu8QHOjVSOgVX7F4hsLmmpZeGfb5Y5rTTpH9ReZJUQCgLxzRg', 'yStggaWgI8SalTNL4jyb9CP9Ga4BgsEckdcXEB2OI2fDlwd6Bq3ACnIoOqyoLPlKTZGOykR_kWUWOg', 'xLWCy7xLSRVlb46qRK9L27z9JVLchpb5npYo6SqQNJz7TmJOuQhnvLWUTK9Rh2DZWMfnW3KIwOMYTQ']",GameComplete,1754646530652,2387,1754648940380,7487724474,CLASSIC,teambuilder-match-7487724474,1754646553352,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-08 09:48:50.652000+00:00
2,EUW1_7487385226,"['dNctBRE5wTjkKwnJSmBdAytH_df8_ZgO6l5LT2pjAIQHWrb4rIlOxEzenTmikoS-YUA-4f6xm75xjw', 'ZhTHPj8dNqyY4X0HP8UfD0HC23XpgMV84jUOD4TxsiiG3UTRi334z0umX0BT6TRu13V7yJ8-p0pUtA', 'XODzc9G9vt1FZ9BwdlK1BJeTQQgyDrX20DLklK_wIPTehZZGy-ZaIgNeJX8DM9cUqIhEgGChkbyaZA', 'nhY1GekuTGpl9fnPfyjdlbVZ3Fnvd_ocurQKUPcn1FZnaGGs4qD_t-5yUneAiUFvkaKYAwvkT9KNeA', 'JQbpa7ONxXB7WUMIKI0lzXAdIe09Yfckj4yxdLzEwocGIYz7TWBhIvQLMNkiItm7ebKISywy3KwvnQ', 'nDYyU10_IL-bZZXJeAaB5Av32MK9Tr-86nyLJ2ma_FPGaqtf4UlmoO2P6afjoUaqd6SVn7hSQSNSbA', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'nAnYIvE-f55jaJMmsCm50eMbn2B2gsnXdFfEgZzsVYv09Vidda5f45fzoL6Sup50yhSZWXBePASuPA', '2abAda88rYKfw3dwG3fGuboOZZP6da3flYFiJZTTqGSo8b5Q8YDRNFmRDLtBytia53dLS_yG8Aeagw', 'um2L8T-A7udkcem2Lmq-Dh6BfOjhvn8AebgBi9C8ocETOFJNw8iKA10pxsbowWEMR2Z8b7-nCer9DQ']",GameComplete,1754601866793,1542,1754603455817,7487385226,CLASSIC,teambuilder-match-7487385226,1754601913457,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-07 21:24:26.793000+00:00
2,EUW1_7485090687,"['rJdp6EzRE5xiWKd4KxVLj3NTdWyzLHdD5NnHIKPkP7keaXT0am_0FjJV7zDnHyeHtN85kvsHZugzuw', 'HmbIQ0bEwPLF4vXAMCmndddSiW8yKNAzl2h8KB7LpOHxtrqy2_mFpZhNwMvtvDhwiTOUb8OObQBONQ', 'eCgWY3ztR4LMK0ff2sj-5ALcBf8cceT4u6gQ_IPWywjwRmswB-2Pp4ucIEMlMhRRYAmjzSdigfLQ2g', 'Xn_Bm97ErrZ0b7kzK--qLZhgevN1cMqKpIVlysaX7xwB23woyGwPPISZgmK12pDRVWY9nc1qb6jlEA', 'AmcytE2RpjIme0itj70pOJAkzEi01X8vM7pW4kBfZwrUMGhP_xc2tPtrSWWflpbgvz77tfaVU4JTZA', 'AW4Pmz78eUWR3oBHWSQ7grgpohWJxkL2AaS-AYnTx4QCJNNSWB4oO67SpUMQ0PyuDqLn94xUIXpnlg', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', '8NXa7wjO6vNGB9u_VjJd2DSHXjeXdAk7-3LD3zEW7REJn22gbZD2OMPgfKjH4-se6F8eUyFrSbHdbQ', 'q3QgeTBeR176vcnoSEiJWpOfELUc2iEfHgSo6iSvhHlLAgtXX-cAbgMgV2ArUuzJ6GoYWISLrH7NZw', 'TbwzwiEhhLSNrIb6EMG4ChduFNtsGFvc2tS3k-27vm8MOrmrcmSJS4d2TIEXXNiL3K5OttEx7IbGYA']",GameComplete,1754425121773,1375,1754426525172,7485090687,CLASSIC,teambuilder-match-7485090687,1754425149943,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-05 20:18:41.773000+00:00
2,EUW1_7484546522,"['xueJqkfXzcXS9RWqt1e76j6WslsBJySYoSWCV_DSzdbTWcxaN9VKJIEAXa_THbD4c70YmEn0qZt9Ow', 'Bcsn0U6-qnTZpi7WNu_WQ89d27b_I0Erpcp-03yt75rZC7qJzCwcd3ekf_0rmGUeNMHqDxPHZj5l_g', '1EqBC9UosUuxvAPTRJiDnReCueJ23iIm2rTa1ZiYUekAMoK7qm_BinSqYOryO9-yoa9xsDmUsxtoaw', '42upx2dIq8wiGVNmvFaew8y5R9UA_OmhoHRgtKKWJ55y2AOQ_BjN4rwTG_cD7TLGEeSsCcv3rXWY7w', '5x89LexJaoz2UOsKMT-CrLWU0cy4Z5D0Q1ZgAcAtJ8mOG-hNrcONkCE4URwSuE5aYHSgojK3-akchg', 'qcjLZ4fLSyz0gD_mFDp9cbZFeCDPK5nBci4amN3DXOw4uGl5s2OglzdD_T7ZibFjRmyPjd3k2dIndg', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'zMAOUcMvaRS3swIeDxlygvJ8I-Bmz69oo3K7pL4_IfEl1j3RrDx6dTnoLIT4lj-f9eRUaQYav2rO2Q', 'I7A9bzPqY4FiTcMHaLfd0ec61YvXIUEBAowhYvCR4Izx7lHVby7rvKLJPuBPIucF3WGfO-hyTT784w', 'P-7ZRObW2Ry3FZMDSd-Z6fViqNPjeNmX2Xkymwm8FmuD_K9P0U1jkQClk3nq4PyJV3k5msNuhp56HQ']",GameComplete,1754400495381,1480,1754402029916,7484546522,CLASSIC,teambuilder-match-7484546522,1754400549403,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-05 13:28:15.381000+00:00
2,EUW1_7484473425,"['Q83pHvN6wqH06b1wao96VSjiFk6ioitw88N_Qm9BOjfYfsum3upCDanU--ld1kewuigmQuwDwI2n5g', 'H9HnXlmudJCkjXuihAe_-btztqCIsl23ANItMTrN9c0_kRtivosz2-m4a-nACD-8NHTcnqG1ghZXog', 'xuVxJkBjKiOA3ACaJEczWKXFwW9hX5keCbeGx0n3AjexEbjBxktdopcleoj10FH9fdzIkclLZZ7VBQ', 'qekLR4-fxJTGR9mnQWSC2gwIN2qCHDXaX-ZjHX4TMEbgC0QG7IPxaAAI_6wUQEUqJGVdfhz-m_arWw', '1x6MMrSIcbUoSjIDraFjcS7stFpfnvdx6Atf4ooj7btR9KD98970wH6hUj469KelIdUr0mlhB57aSw', 'qkdRotLUlXnFuw0kwjEKGpOKhkBv8PPfOoH7-JuSVmHNcKcZxc63adBcJRTsKEdXhXS3hXbrH6O4UQ', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'ujgLFGt4Ie2BBag8ddl9Td5Oj6ieuzhi9hHVpr6K_AD7H0Xj4mwTrExIG1GXOaRQtbqVdto2Js4XnQ', 'bGHOA7h1ojEQUW-J7QC7JY0E713do5ySmp0j4WMtZs_O-6tA0ejR0QVlCbh3oPhakmbRsw-lhKfTqw', 'PyRecZY7VrPRpOoF1VbRcHwcR-Nq_3ylBWYIwtejxAk3VXhCmPtK82H1lj44-SdJZiD5ufwPvxxQOA']",GameComplete,1754396463656,1337,1754397852190,7484473425,CLASSIC,teambuilder-match-7484473425,1754396515041,MATCHED_GAME,15.15.701.6241,11,EUW1,420,,2025-08-05 12:21:03.656000+00:00
2,EUW1_7483393259,"['KOt0pB4AfbtdM_9IyEJ4SufV4W0BUQ6a2psHQ6CJjLjRTAgHOQ7jQa20XxyTte6yFE0JuJ8GdvYikg', '0pbmwaSTz3gPDersMeMXqlfJIg3yH978wYoEoV1XbZUzb7OcCm1Xwy3eHC8ko2S0U6ercUGPwFRs-A', 'pF0Ia4_IEx9iBOOHOevtjwzoj0Jb1GjTdOzLymNbmlXkf3QH3UuSToAVtMb-zTGpnUHmFw4Bk0VPcg', 'iN5ICUW56eIvE0Wp-LZ9_hun87YLWVFwLbhUEmLa4FLnrTgVyyXyMfF8zyrM034BLbx6QPC_Fzwnbw', 'Y2prEB3ctUMPDth2wF8-3vKsgQeUBmXPEOTBKPDnYG1H6ldPGhhGQORBmnltWhy03GIRHLq_I9XPsA', 'pLrSEmMwuOnzLhRd-2JjbKIp7lkMWXWohMzlJ9PMlh-_6tmLBh9SPLF91BuP2d1QKK74D2YX6PDzRA', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', 'TPUnAGSvXYa7yPq-2kFP85Ln3f0GYGtQaLq-H5irENEzY5pyccexE6pAVO4PRQb7kaznPgVjeKa7SQ', 'K9kSJ4JaBA97SOYVyn9kIvXvrGaAUS6hiElRAczJ-yOQ1o-3FuEQrz7SAqFTlRWuwuCXlqBHYiyiBg', 'RWqlLA6Ky240mEvUcfez6mtlooeeocXygwAWC5F-45g5GJ1-97uzNkH-68sWcjNmbY6z1g0v1t093w']",GameComplete,1754316742977,1376,1754318152896,7483393259,CLASSIC,teambuilder-match-7483393259,1754316777054,MATCHED_GAME,15.15.699.7589,11,EUW1,420,,2025-08-04 14:12:22.977000+00:00
2,EUW1_7482858687,"['MCsHc1OwHHlaO27ivwHziktYdY1YybbgEPKynYU4ijfXT9Bfr-l3ompbE-ia1YreNGeLp8TRZnK4Ww', 'C1wFtI4nCySgL43AQDHewu8jwuJV0-1jmXlVwlVFPfa5h7b16GnG5uh1B5ab5VX8TGSXNxyl_RHnCw', 'BcKUVjhOWfOU7lWLEb5BXfXATasLo8jIbRu2U8YbCgL1jmUKseBk6Pd_2ppYogsZpXta_B6636Nt0w', 'G9xIGhIYXg69-w_hqBa34zRZAtB4EYtmedwGF7udIu-LRdqgpcuVUlVAGWdOvLRQN3kz5NZaTi_kCg', '9-LzmsZiTEnYrcdgdKQLUSrTqxy78rs10ByaCqCiDIFUEEBq2nmVLFwYSfqnUVIKZfKjTrPWw8nvIw', 'Drt8erZBv09KbjIwaodDzRF9RwTUafxWlXJQW-6sUkNnEvWtr5HDa_k0ckKAjZKvwYWkrklLxKGsGA', 'my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew', '5dy2qSu5nTX3DCqFcausULiIXzbwwX55br8-oNysoDBSRV8I9hHoUcuAby83VUt3vi_xTCgS8BUM4Q', 'rsGVADjOW4VIaxZU0-FiDbnegyXEHhm9kWUpdD8YyTV7UTvjHZPBQrr3nrP3zYoT-X2Izs-ZQjUy1Q', 'GE_EG_R587YDlUmD7cSstD8sToZyJ7SAb7-CbQfBz6DxODkRuhHsv2PVkL5_zfq1yOi7NwSg2Sma6A']",GameComplete,1754257806938,1907,1754259759323,7482858687,CLASSIC,teambuilder-match-7482858687,1754257852241,MATCHED_GAME,15.15.699.7589,11,EUW1,420,,2025-08-03 21:50:06.938000+00:00
